date,temperature_2m_mean_central_iowa,temperature_2m_max_central_iowa,temperature_2m_min_central_iowa,precipitation_sum_central_iowa,soil_moisture_0_to_7cm_mean_central_iowa,soil_moisture_7_to_28cm_mean_central_iowa,soil_moisture_28_to_100cm_mean_central_iowa,soil_moisture_0_to_100cm_mean_central_iowa,soil_temperature_0_to_7cm_mean_central_iowa,et0_fao_evapotranspiration_sum_central_iowa,relative_humidity_2m_mean_central_iowa,vapour_pressure_deficit_max_central_iowa,wet_bulb_temperature_2m_mean_central_iowa,snowfall_water_equivalent_sum_central_iowa,wind_speed_10m_max_central_iowa,temperature_2m_mean_central_illinois,temperature_2m_max_central_illinois,temperature_2m_min_central_illinois,precipitation_sum_central_illinois,soil_moisture_0_to_7cm_mean_central_illinois,soil_moisture_7_to_28cm_mean_central_illinois,soil_moisture_28_to_100cm_mean_central_illinois,soil_moisture_0_to_100cm_mean_central_illinois,soil_temperature_0_to_7cm_mean_central_illinois,et0_fao_evapotranspiration_sum_central_illinois,relative_humidity_2m_mean_central_illinois,vapour_pressure_deficit_max_central_illinois,wet_bulb_temperature_2m_mean_central_illinois,snowfall_water_equivalent_sum_central_illinois,wind_speed_10m_max_central_illinois,temperature_2m_mean_central_indiana,temperature_2m_max_central_indiana,temperature_2m_min_central_indiana,precipitation_sum_central_indiana,soil_moisture_0_to_7cm_mean_central_indiana,soil_moisture_7_to_28cm_mean_central_indiana,soil_moisture_28_to_100cm_mean_central_indiana,soil_moisture_0_to_100cm_mean_central_indiana,soil_temperature_0_to_7cm_mean_central_indiana,et0_fao_evapotranspiration_sum_central_indiana,relative_humidity_2m_mean_central_indiana,vapour_pressure_deficit_max_central_indiana,wet_bulb_temperature_2m_mean_central_indiana,snowfall_water_equivalent_sum_central_indiana,wind_speed_10m_max_central_indiana,temperature_2m_mean_mato_grosso,temperature_2m_max_mato_grosso,temperature_2m_min_mato_grosso,precipitation_sum_mato_grosso,soil_moisture_0_to_7cm_mean_mato_grosso,soil_moisture_7_to_28cm_mean_mato_grosso,soil_moisture_28_to_100cm_mean_mato_grosso,soil_moisture_0_to_100cm_mean_mato_grosso,soil_temperature_0_to_7cm_mean_mato_grosso,et0_fao_evapotranspiration_sum_mato_grosso,relative_humidity_2m_mean_mato_grosso,vapour_pressure_deficit_max_mato_grosso,wet_bulb_temperature_2m_mean_mato_grosso,snowfall_water_equivalent_sum_mato_grosso,wind_speed_10m_max_mato_grosso,temperature_2m_mean_parana,temperature_2m_max_parana,temperature_2m_min_parana,precipitation_sum_parana,soil_moisture_0_to_7cm_mean_parana,soil_moisture_7_to_28cm_mean_parana,soil_moisture_28_to_100cm_mean_parana,soil_moisture_0_to_100cm_mean_parana,soil_temperature_0_to_7cm_mean_parana,et0_fao_evapotranspiration_sum_parana,relative_humidity_2m_mean_parana,vapour_pressure_deficit_max_parana,wet_bulb_temperature_2m_mean_parana,snowfall_water_equivalent_sum_parana,wind_speed_10m_max_parana
2016-04-07,5.4590836,9.919499,2.3195,3.3,0.3865,0.3827083,0.393,0.39038387,7.5695,2.2392802,68.61999,0.4785412,2.5990703,0.1,29.671074,6.514917,9.3545,3.6545,0.3,0.38541663,0.3779583,0.35991672,0.3654904,8.119083,2.3007262,60.223896,0.6896994,2.8944242,0.0,30.344818,4.944917,7.172,1.722,7.399999,0.4103333,0.3893751,0.38124993,0.38499212,6.934501,1.5774872,79.514755,0.38153762,3.065921,0.0,30.77737,27.450918,31.727999,23.778,0.4,0.44412497,0.44712508,0.45620826,0.45345506,27.590502,4.474617,80.659874,1.799185,24.688066,0.0,8.209263,22.323668,28.869501,15.9195,0.0,0.35045835,0.38833335,0.40300003,0.39624202,22.588251,4.346631,72.02711,2.2953649,18.361322,0.0,6.618519
2016-04-08,2.9445002,6.8694997,-0.6805,0.0,0.3814583,0.38283327,0.39245844,0.38966706,5.915333,3.097237,46.70416,0.6786643,-1.1761335,0.0,39.25486,5.0836663,8.3545,1.6044999,0.3,0.36983332,0.37433335,0.35958347,0.36339834,7.1295,2.8176699,55.952633,0.691808,1.3105786,0.0,43.045227,2.7699168,7.3719997,-1.428,3.2,0.39708337,0.3943334,0.38195834,0.38561583,5.032417,1.8547722,74.9741,0.36309493,0.55831164,0.1,33.441265,27.342583,31.828,23.328,0.5,0.44287494,0.44175002,0.45362496,0.45037875,27.792582,4.3728337,83.05388,1.9368217,24.900396,0.0,6.0347,22.7695,29.819502,16.6695,0.0,0.3382083,0.38116667,0.40087494,0.3923497,23.002832,4.2919226,70.73578,2.4304466,18.628767,0.0,6.9899354
2016-04-09,1.3090833,7.7695,-5.8805003,0.0,0.36699998,0.3774999,0.39145824,0.38681507,4.390333,3.118206,44.809803,0.6696804,-2.7614877,0.0,27.971327,1.6565833,6.2545004,-3.4455001,0.2,0.35945833,0.36900005,0.3590001,0.36113214,5.983666,3.2177522,47.5945,0.5817734,-2.2678277,0.0,25.864943,0.2574167,3.722,-2.928,0.0,0.38899997,0.3930417,0.38166663,0.38456872,3.7407496,2.3852146,55.029217,0.4929376,-3.0481198,0.0,27.497026,26.459251,31.828,22.877998,3.3,0.45462498,0.43883336,0.451125,0.4487888,27.355085,4.0051894,86.575584,1.8669589,24.548006,0.0,6.849467,22.971586,29.869501,17.619501,1.0,0.33041665,0.37458345,0.3985832,0.38877168,23.309084,4.143999,71.7563,2.4139805,19.030676,0.0,7.5942073
2016-04-10,11.602834,17.469501,4.2695,3.3,0.37425002,0.37312505,0.39029166,0.38556376,9.540334,3.3908784,58.48996,1.0908022,7.3301816,0.0,24.023088,8.829499,12.554501,2.9545,7.5000005,0.37866664,0.36654165,0.3580416,0.3612704,7.904499,1.9123218,69.56444,0.57358897,6.1360965,0.0,25.210283,6.144917,13.772,-1.778,5.8,0.38379171,0.38662496,0.38083336,0.38225666,5.463667,2.2959802,62.413696,0.6914745,2.953131,0.0,28.01531,26.586327,32.028,22.977999,4.2,0.44854167,0.43641672,0.44883332,0.44620538,27.165497,4.3479595,85.9245,2.0486093,24.565638,0.0,6.725354,22.502836,29.1695,19.1695,9.5,0.34812498,0.36925003,0.3968333,0.38763127,23.182001,3.4713268,77.38786,2.0926297,19.423937,0.0,9.178235
2016-04-11,5.471583,9.2195,0.9695,0.0,0.36795834,0.37112498,0.3890834,0.38383338,8.161166,3.576087,44.78999,0.78301394,0.79042053,0.0,27.80403,9.239916,11.6545,4.7045,1.5,0.39212498,0.37975,0.35799992,0.36495626,9.94825,2.7519515,64.93357,0.82470846,5.885155,0.0,21.650938,10.763667,13.272,4.772,17.100002,0.42091665,0.42249998,0.38541666,0.39568922,9.207417,1.3036203,80.44485,0.5556397,8.815295,0.0,21.485697,24.22175,26.678,22.278,11.6,0.49391672,0.455,0.44683328,0.45184425,25.498833,2.3003829,93.12476,0.50337887,23.32502,0.0,9.885262,21.807001,28.0195,18.369501,3.4,0.42945835,0.36995828,0.39550003,0.39251336,22.85492,3.531135,84.34821,1.7691007,19.695635,0.0,11.304229
2016-04-12,4.8382497,12.6195,-4.3805003,0.0,0.35437497,0.36537495,0.387625,0.38062504,6.7590833,3.533681,53.315113,0.89233136,0.66878325,0.0,21.046917,6.137833,11.804501,0.0545,0.0,0.3684583,0.37550005,0.35799992,0.36240718,8.602416,3.646937,50.0687,0.8855778,1.6462384,0.0,14.480773,4.955333,10.072,-0.22800002,0.0,0.39554164,0.41133335,0.39379168,0.39759794,6.988667,3.2434754,57.526936,0.72486067,1.1772282,0.0,14.973576,25.415503,30.278,22.627998,1.2,0.47304162,0.46662498,0.4455833,0.4519243,25.894667,3.5368354,85.60183,1.613941,23.406385,0.0,6.12,21.988253,27.4695,18.4195,3.1000001,0.43470836,0.3735834,0.39445838,0.3928921,22.775751,3.5023746,81.67808,1.5655065,19.559843,0.0,10.853866
2016-04-13,11.323667,19.0695,4.3694997,0.0,0.34308335,0.35845837,0.38604176,0.37724206,10.469501,4.5162625,51.48994,1.375207,6.225086,0.0,23.469128,8.821166,15.804501,1.7045,0.0,0.35454166,0.36741665,0.3573333,0.35925543,9.719083,3.8558736,57.53034,1.0873067,4.5175395,0.0,15.941944,6.9386673,13.522,0.772,0.0,0.37987494,0.39683333,0.394375,0.3938763,7.8220005,3.5715249,59.520065,0.8919341,3.0540655,0.0,18.455048,26.503004,31.328,22.678,0.90000004,0.45804158,0.46062493,0.44412497,0.4485643,26.665499,4.1998053,82.84148,1.7988853,24.046661,0.0,7.0911775,22.419502,27.7195,18.9195,0.2,0.42570832,0.37541667,0.39283344,0.3914771,22.75492,3.5994074,77.59003,1.7846456,19.39593,0.0,11.966953
2016-04-14,13.427833,19.9195,7.1695,0.0,0.33233336,0.35079166,0.38404167,0.37343955,12.846584,4.7869067,54.80505,1.370658,8.400868,0.0,21.2522,11.500333,18.7045,4.3045,0.0,0.34270835,0.35895833,0.35562494,0.35542086,11.508667,4.3132386,56.00234,1.4125444,6.703959,0.0,15.281989,9.369917,17.072,1.972,0.0,0.36725,0.38512495,0.3927501,0.38936386,9.4990835,4.1320853,56.620388,1.2398353,4.9104395,0.0,16.923828,25.873833,30.178,22.328,2.3,0.46208325,0.45512497,0.44250008,0.44652215,26.58425,4.058126,84.618065,1.6300514,23.717758,0.0,8.435069,22.47367,27.4695,18.7195,0.0,0.4014167,0.37333336,0.3915416,0.38840914,22.815332,3.372404,73.4929,2.0740566,18.846075,0.0,10.390226
2016-04-15,15.586167,21.969501,8.2695,0.0,0.32308337,0.343375,0.3817916,0.3696145,14.117415,4.229525,59.786816,1.3928784,10.915565,0.0,31.82082,15.4295,22.4545,8.3545,0.0,0.3315417,0.3502083,0.35416672,0.3517517,14.062832,4.605376,57.914097,1.4223143,10.568608,0.0,18.723461,12.669918,21.472,4.422,0.0,0.35516667,0.37399998,0.39108333,0.38498172,11.880334,4.4945207,60.143223,1.5669427,8.186322,0.0,16.071491,26.252998,30.877998,22.028,0.5,0.4519166,0.45016655,0.44058326,0.44338918,26.717585,4.4626226,82.64728,1.8769093,23.781393,0.0,9.0,22.527832,28.4695,18.2695,0.5,0.38216662,0.36958328,0.39004162,0.38519415,22.81325,3.8689961,70.09087,2.1549048,18.457113,0.0,10.931203
2016-04-16,18.482,24.119501,12.3695,0.0,0.31475002,0.33687505,0.37937507,0.36592624,16.800749,5.24861,60.35416,1.8401918,13.444317,0.0,29.07989,17.756582,24.2545,11.4045,0.0,0.322,0.34175003,0.35233334,0.3479874,16.256584,4.630221,63.366123,1.829983,13.149242,0.0,17.429354,16.076166,23.472,9.522,0.0,0.34362498,0.36354163,0.38845834,0.38008758,14.480334,4.6447043,63.190567,1.785427,11.593007,0.0,13.527572,27.03425,31.778,22.627998,0.0,0.43533325,0.44300005,0.43837515,0.43913338,27.311335,4.8313127,74.8079,2.389111,23.317642,0.0,12.24,23.240332,29.4195,18.4695,0.0,0.36645833,0.36483327,0.38850006,0.38198718,23.19242,4.0773644,66.90118,2.5083723,18.58841,0.0,11.177405
2016-04-17,18.717417,23.5195,13.169499,0.0,0.30620834,0.32991672,0.37695834,0.36212698,17.396584,4.3750796,64.14244,1.5129771,14.223317,0.0,27.276978,18.625332,25.5545,11.554501,0.0,0.31104165,0.33304167,0.3502083,0.34386167,17.233664,5.0464325,59.16533,2.1253977,13.293721,0.0,14.336861,17.088667,24.222,8.722,0.0,0.3317083,0.3532083,0.38583338,0.37519333,15.680333,4.88019,59.638813,1.9124001,12.016166,0.0,10.24578,27.269669,32.728,22.028,0.0,0.41933343,0.43429172,0.4360834,0.43453464,27.5655,5.1011634,70.24631,2.8667064,22.797142,0.0,14.587776,23.1445,29.369501,18.7695,0.0,0.34824994,0.35983333,0.38658336,0.37828252,23.309082,4.315985,63.165802,2.5676305,17.988857,0.0,11.885453
2016-04-18,18.196583,23.7695,15.5695,6.7999997,0.31974998,0.32533333,0.37445834,0.36031255,17.171583,3.1056426,69.98402,1.6715126,14.471057,0.0,23.83624,19.233667,26.2545,11.2045,0.0,0.29916662,0.32400003,0.34808338,0.33960167,17.908667,5.3914995,54.163998,2.322814,13.200887,0.0,16.171976,18.280336,25.872002,8.972,0.0,0.32054168,0.3438333,0.3827916,0.37025297,16.280334,4.9774127,61.388462,2.2132215,13.147302,0.0,11.200571,27.467583,33.228,21.627998,0.0,0.40475002,0.42608333,0.43375,0.4301101,27.803,5.394162,65.80032,3.1164613,22.265907,0.0,10.30883,22.31325,29.2195,16.2195,0.0,0.3320833,0.35475007,0.38504162,0.3749734,22.71325,4.2268505,63.00002,2.615107,17.125996,0.0,10.739833
2016-04-19,15.692417,18.6695,12.7195,0.0,0.36195835,0.33191675,0.3725417,0.3632696,16.382,2.3481395,79.56957,0.914662,13.2813,0.0,13.684735,18.73367,23.8045,13.4045,0.90000004,0.29104167,0.31612507,0.34562492,0.3356092,18.019081,3.6169105,60.88634,1.5553263,13.88549,0.0,10.805999,18.0095,24.522001,11.622,0.0,0.31200004,0.33570835,0.37966672,0.36569872,16.363668,3.9304917,64.79431,1.8814938,13.567795,0.0,17.731598,27.761335,33.278,22.377998,0.0,0.39179167,0.4175416,0.43108332,0.42548922,28.102999,4.9437213,63.97656,3.0414925,22.334618,0.0,10.163227,22.748667,29.2195,17.0195,0.0,0.31854162,0.34975004,0.38316667,0.37162545,22.729918,4.1702676,60.27505,2.6682503,17.161425,0.0,14.4
2016-04-20,13.002833,17.0695,10.0695,11.700001,0.38183329,0.34920833,0.37099996,0.36718205,13.638249,1.4030482,85.91549,0.69038,11.420959,0.0,23.86341,16.533667,20.7545,12.4545,6.5999994,0.30262497,0.31162497,0.34383333,0.334185,16.592,2.627868,79.06983,1.3433161,13.983964,0.0,21.288757,16.54075,24.022001,11.022,0.0,0.30479172,0.32929173,0.3768333,0.36180666,15.872001,3.5345726,61.931164,1.5457884,12.074799,0.0,15.84,27.613413,32.828,23.028,0.0,0.38066664,0.40987504,0.42891678,0.42154047,28.119667,4.898571,65.50315,2.914196,22.460396,0.0,9.605998,22.1445,28.869501,15.9195,0.0,0.3074583,0.34479165,0.3815416,0.3686383,22.742416,4.0261135,61.716167,2.6078095,16.804556,0.0,7.5942073
2016-04-21,12.98825,18.5695,7.2695,2.7000003,0.37908337,0.37033328,0.37008324,0.3707658,13.419498,2.8302422,75.486404,0.9177115,10.197942,0.0,18.511143,16.09825,20.404501,12.304501,6.8,0.3814583,0.32095835,0.34249997,0.34070337,16.97325,3.1568508,82.33639,1.2529398,13.931094,0.0,14.021525,15.599083,19.822,13.272,12.3,0.36187503,0.32954162,0.3742917,0.364025,15.290749,1.7492062,86.975136,0.7578989,14.0605345,0.0,19.966211,27.786333,33.278,22.778,0.0,0.37049994,0.40279165,0.42616674,0.41736138,28.163416,5.0909224,64.957466,3.0580184,22.460188,0.0,8.891344,22.648666,28.7695,17.4195,0.0,0.29812506,0.3402083,0.3797084,0.36570248,22.604918,4.039654,58.56889,2.5528827,16.895771,0.0,12.181624
2016-04-22,14.165334,17.869501,11.2695,0.0,0.37079167,0.37041664,0.3692083,0.3695729,14.759083,3.013153,71.116974,1.0124947,10.870097,0.0,18.733839,14.944084,19.654501,10.5045,0.5,0.3705,0.33774993,0.34141672,0.34268248,16.164917,3.684657,75.99448,0.9705931,12.096772,0.0,19.443333,13.882415,18.272001,10.322,9.9,0.39904165,0.3640834,0.3725834,0.3726504,14.876167,2.7502358,85.29331,0.62142277,12.191384,0.0,20.288164,28.630083,33.427998,24.877998,0.0,0.3600833,0.3959583,0.42395833,0.41360703,28.853003,5.17448,56.000034,3.3766427,21.847084,0.0,9.793058,22.896584,29.619501,17.369501,0.0,0.29037508,0.3361667,0.37812492,0.36317125,22.92575,3.618785,62.55129,2.6418176,17.61161,0.0,9.0
2016-04-23,15.136167,21.469501,8.2695,0.0,0.35533336,0.36512503,0.367625,0.36623964,15.082002,4.0409193,71.566925,1.3181227,11.692128,0.0,24.590923,12.814915,19.2545,6.0545,0.0,0.34425,0.33770832,0.3396249,0.33954623,15.206581,4.113416,67.05627,1.1991616,9.096444,0.0,13.276144,12.294917,16.772001,9.322,0.0,0.37116662,0.38104174,0.37162504,0.37357044,14.165751,3.667201,69.034294,0.93774384,8.91653,0.0,15.111424,28.330084,33.778,22.928,0.0,0.35145834,0.3894166,0.42166662,0.40997958,28.765495,5.177102,59.758636,3.432321,22.09049,0.0,10.495713,23.021584,29.4195,18.4695,0.0,0.28375006,0.3321666,0.3765417,0.36072755,23.319498,4.3269224,61.865894,2.6524775,17.655935,0.0,14.205182
2016-04-24,19.409084,25.619501,13.2195,0.0,0.34062502,0.35712504,0.36608335,0.36242,17.877832,5.772155,60.005764,1.6755254,14.305641,0.0,31.667723,17.9045,25.3545,10.304501,0.0,0.32545832,0.33204168,0.33812496,0.33596087,17.046167,5.2088437,64.49148,1.891318,13.330983,0.0,20.288164,14.526166,22.172,7.222,0.0,0.3557917,0.3717917,0.3700417,0.36941168,14.596999,4.495495,66.61414,1.3037916,10.645615,0.0,14.081478,28.448835,33.128,24.828,0.0,0.34329164,0.38358322,0.4191251,0.406353,28.759253,4.4050226,63.818905,3.0310209,22.964882,0.0,8.089993,23.025751,29.2695,17.7195,0.0,0.2774167,0.32816675,0.37491664,0.3582742,23.202837,4.2599883,57.607594,2.6662302,17.088469,0.0,16.58346
2016-04-25,18.9695,22.9195,15.3195,2.0,0.3467083,0.34962502,0.36399996,0.35977086,18.84867,4.908334,66.280914,1.5412856,14.701203,0.0,27.511158,20.429499,27.2045,15.5045,6.9,0.31808332,0.324625,0.336125,0.33244708,19.204496,4.9018264,65.884865,1.9566392,15.973617,0.0,24.149532,18.772001,24.622002,13.122,0.0,0.3420417,0.3617083,0.3675834,0.3645618,16.924084,4.813801,63.07018,1.7063802,14.094413,0.0,28.394392,27.421753,32.328,22.578,0.0,0.33708334,0.3785,0.41712502,0.40341094,27.907167,4.326471,69.48742,2.6967075,22.876753,0.0,6.763786,22.546585,27.119501,19.0195,1.7,0.274875,0.32504162,0.37350008,0.35642,22.875753,3.476337,62.414364,1.9217584,17.492113,0.0,19.107151
2016-04-26,15.642417,21.5695,10.5195,0.0,0.33250007,0.34325004,0.36191666,0.35593748,16.861168,3.79101,70.59389,1.1802093,12.160016,0.0,24.858253,19.027416,24.2545,12.6545,25.6,0.400875,0.36700007,0.335,0.34633127,19.494083,3.0743272,81.66536,1.0976541,16.74243,0.0,21.868332,19.049086,22.472,16.022001,6.2,0.3585833,0.354875,0.36558327,0.3628446,17.980333,2.775181,80.4451,0.83031595,16.630453,0.0,23.933908,26.069666,32.228,20.528,1.3,0.33649996,0.37387502,0.4150832,0.40092874,27.346748,4.313125,78.43325,2.3033535,22.95784,0.0,17.193533,16.62575,18.9195,10.2195,33.800003,0.44725,0.35362506,0.37300006,0.37412882,19.340334,0.47509912,96.462364,0.1646105,16.212168,0.0,21.749481
2016-04-27,9.573668,13.2695,6.7194996,25.0,0.3915417,0.37441674,0.361125,0.36604545,12.1195,1.3225026,83.00296,0.4332567,7.8038716,0.0,33.326748,13.454501,16.2045,11.1545,12.199999,0.40458333,0.3924166,0.33649993,0.35300836,15.181581,1.6677988,83.01104,0.4387493,11.586758,0.0,23.803596,12.553249,16.422,9.172,8.4,0.37766668,0.35795823,0.36437497,0.36395797,14.336583,1.9401991,80.85379,0.5835146,10.480369,0.0,19.9954,20.467583,25.377998,17.127998,0.0,0.34383333,0.37041667,0.41350004,0.3995758,23.503004,3.6933193,70.07274,1.3830744,16.662981,0.0,16.87398,9.873667,13.619501,6.9695,0.1,0.43029162,0.41004166,0.3725834,0.38448918,14.594501,2.8345807,66.19149,0.7508922,6.4500346,0.0,20.371038
2016-04-28,10.0195,12.8195,8.3695,0.4,0.40229166,0.40129164,0.36320826,0.3739417,11.686165,1.3919342,83.91091,0.51089853,8.317545,0.0,22.086521,16.21075,19.8045,13.4545,0.2,0.398375,0.39716664,0.3395417,0.3557613,16.69825,3.7151637,72.48578,1.061071,12.9566965,0.0,21.841648,14.317833,19.972,11.122,10.500001,0.39945832,0.39162496,0.3640416,0.37231335,14.532416,2.0307317,89.78705,0.5511944,13.116024,0.0,20.192118,21.078001,26.977999,15.778,0.0,0.33745834,0.36699995,0.41183344,0.39721212,22.88842,4.5468464,67.26931,1.6622008,16.813616,0.0,12.758432,8.502832,14.2195,3.1694999,0.0,0.41200006,0.40625003,0.37200007,0.3819926,12.215333,2.528494,68.87355,0.8787057,5.341112,0.0,7.2
2016-04-29,9.21325,11.9695,6.6695,0.0,0.38433337,0.3935,0.3649582,0.37230828,11.507,2.277671,70.00739,0.56215686,6.200666,0.0,20.780453,13.656585,17.0545,9.5045,0.2,0.375625,0.3853333,0.34100005,0.35273373,15.59825,3.3427057,71.71395,0.8304695,10.475935,0.0,18.556595,13.001167,15.872,10.472,0.0,0.3894583,0.3997083,0.36575007,0.37454084,14.119918,2.668663,76.86313,0.7508484,10.416722,0.0,14.77755,23.211336,29.178,17.928,0.0,0.33062503,0.36320832,0.41000006,0.39461747,24.213417,4.703363,66.23902,1.9988577,18.62895,0.0,11.659777,11.463252,17.5195,5.7195,0.0,0.3980833,0.40175006,0.37162504,0.37980333,13.42992,2.8621871,72.579506,0.95000446,8.45905,0.0,7.968939
2016-04-30,7.6903343,9.1195,6.3694997,29.400003,0.41495827,0.41283336,0.37220833,0.38373208,9.219499,0.67648405,89.115845,0.32172996,6.564646,0.0,31.072817,13.187833,17.7045,9.7045,19.500002,0.41554165,0.4074166,0.34441665,0.36262545,13.760751,0.90010136,91.33807,0.39249313,12.218022,0.0,27.112564,11.513667,15.122,8.822,21.999998,0.41137508,0.40916657,0.36858335,0.3801013,12.147,0.92746925,87.58401,0.39196515,10.182519,0.0,21.068459,23.546747,29.028,19.078,0.0,0.32420835,0.35954165,0.40808323,0.3920183,24.65508,4.9075174,62.816082,2.0771341,18.47075,0.0,13.570615,11.546584,16.9695,7.7195,0.0,0.3855417,0.3967916,0.37099996,0.37743416,13.27575,3.0343182,68.768555,1.0604881,8.147057,0.0,11.298495
2016-05-01,7.392416,8.919499,6.2194996,5.8,0.41708335,0.41799995,0.38545838,0.39450586,8.342417,0.86735535,85.72894,0.24468559,5.948585,0.0,22.473343,14.152415,19.1045,10.7545,6.8999996,0.40725002,0.4125,0.35325003,0.3694725,15.12325,2.1582901,87.229095,0.7948431,12.641,0.0,15.986593,16.9345,21.372002,14.522,13.6,0.41570833,0.41975,0.37933335,0.39036706,15.8949175,2.6464458,87.966156,0.8391063,15.442329,0.0,12.24,24.275915,30.778,18.477999,0.0,0.31854165,0.35600004,0.40616667,0.3894979,25.111334,4.929818,62.027523,2.4764276,18.955324,0.0,12.371645,10.265333,17.5195,4.1695,0.0,0.3725834,0.39162502,0.3705416,0.37511206,12.6195,3.123782,62.69725,1.257536,6.3276734,0.0,12.594856
2016-05-02,10.527834,15.8195,3.2195,0.0,0.3997084,0.41120836,0.39037487,0.39540336,11.086166,3.268647,69.26783,1.0056925,7.136299,0.0,11.183201,11.360751,13.4045,9.7045,0.1,0.39733335,0.40775004,0.35912505,0.37201092,13.031583,1.2409791,76.56293,0.60712683,8.865499,0.0,15.5843,12.113666,15.022,10.522,3.5000002,0.40854168,0.41854164,0.39283344,0.39933166,13.761584,1.2766284,87.293846,0.3414241,10.723324,0.0,22.702845,26.3655,32.778,20.328,0.0,0.31324998,0.35212502,0.40433326,0.38699386,26.525915,4.7995315,63.169506,2.9692729,20.902552,0.0,10.182337,12.129916,19.9195,5.8694997,0.0,0.36108327,0.38587502,0.369625,0.3724397,13.440334,3.1892498,66.413734,1.4742644,8.354144,0.0,10.8955765
2016-05-03,13.159081,19.219501,5.1695,0.0,0.38179162,0.39754167,0.39108324,0.39178917,12.679916,4.3207235,59.924454,1.4901199,8.436894,0.0,22.782625,12.8169985,17.9545,5.8045,0.0,0.38158333,0.39395836,0.36183333,0.36996213,13.606583,3.7348187,61.51286,1.3019961,8.428481,0.0,18.511143,11.728251,15.872,9.072,1.7,0.40279174,0.4085,0.39579162,0.39895043,12.759499,2.2406428,76.04073,0.9745113,9.098223,0.0,11.966954,27.26133,32.578,23.127998,0.0,0.30908337,0.34862503,0.40250003,0.384647,27.263414,4.4635215,61.77389,3.0377479,21.539343,0.0,11.609651,14.234085,20.9695,7.5195003,0.0,0.35125002,0.38079166,0.36900005,0.37023368,14.852832,2.8835692,70.11039,1.3971337,10.68213,0.0,8.049845
2016-05-04,13.611165,17.8195,9.0695,0.0,0.36716667,0.38545826,0.39012495,0.387538,14.2820015,5.2895637,47.528614,1.3613844,7.816754,0.0,24.20314,12.621167,15.9545,8.9545,3.6,0.39191663,0.38754165,0.362,0.36945796,13.944084,3.914996,60.578472,1.1196697,8.347568,0.0,30.430117,10.092834,13.122,6.1219997,6.3,0.40066674,0.40929165,0.3969166,0.39977798,11.555333,2.7103264,68.110466,0.76417404,6.8624835,0.0,29.5551,26.742584,32.427998,21.528,0.1,0.3055833,0.3455416,0.4009166,0.3826147,26.87383,4.6340404,61.82285,2.9359598,21.089304,0.0,10.464798,15.3132515,21.619501,8.7195,0.0,0.34279165,0.37595835,0.3685,0.3682666,15.884083,2.963106,73.264015,1.3454005,12.051314,0.0,7.754637
2016-05-05,13.144501,20.2695,4.8694997,0.0,0.35425004,0.3735,0.38833332,0.38283256,14.440334,4.5568027,54.689762,1.4740707,8.033588,0.0,10.315115,11.435749,17.5045,5.2545004,0.0,0.37187502,0.38104168,0.36204162,0.36672005,13.125333,3.736762,63.64093,1.0875787,7.5082593,0.0,19.45333,9.8345,15.872,4.222,0.4,0.39191666,0.40462503,0.39799988,0.39896536,10.7803335,2.700953,71.66786,0.91755253,6.8153057,0.0,22.366402,27.234253,32.728,21.578,0.0,0.30216673,0.34262502,0.399125,0.38047293,27.369667,4.66851,60.917984,3.073387,21.298449,0.0,10.829959,15.734084,22.0695,10.5695,0.0,0.3364167,0.37174997,0.368,0.36657676,16.211164,2.1309197,80.13808,1.1894561,13.316319,0.0,8.4042845
2016-05-06,19.286165,27.5695,11.2695,0.0,0.3405,0.3618333,0.38616678,0.37786004,17.34867,6.2423964,55.58964,2.3977714,13.430989,0.0,25.071098,16.17325,25.0045,6.2045,0.0,0.35625002,0.37120834,0.36133334,0.3630513,15.444083,5.235036,63.84847,1.8291054,11.583782,0.0,18.584509,13.801167,20.722,6.1219997,0.0,0.3766667,0.3932083,0.39729163,0.39499044,13.578251,4.8144135,61.22813,1.44148,9.333942,0.0,15.596767,27.727999,33.078,22.678,0.0,0.29854164,0.3396666,0.3975,0.37842795,28.067583,4.766149,59.519596,3.10487,21.585365,0.0,9.885262,15.931999,19.6695,13.3195,2.1000001,0.34295833,0.36941668,0.36758336,0.36624458,16.465334,1.242802,89.486534,0.7514987,14.681789,0.0,8.905908
2016-05-07,17.179918,19.7695,12.3695,1.2,0.33229163,0.3512083,0.38391665,0.3734342,17.117416,4.094763,53.76447,1.5354722,11.65921,0.0,23.759998,19.675333,26.0545,14.054501,2.8999999,0.34504166,0.36025,0.35954177,0.35867548,18.514917,5.3361754,63.323154,1.6443566,15.072494,0.0,23.73271,16.492834,22.822,11.372,0.2,0.362875,0.38070834,0.3955417,0.39013997,15.594917,3.9970627,62.314983,1.1939578,12.151878,0.0,24.703974,27.721748,32.927998,23.678,0.0,0.29629165,0.33704165,0.39591673,0.37657914,28.165499,4.3807306,65.59922,2.8291435,22.608164,0.0,10.948973,16.463251,20.6695,13.269501,3.7000003,0.38766673,0.36833334,0.36754167,0.36911675,17.132002,1.884353,86.13132,0.86211383,14.763452,0.0,8.225035
