date,temperature_2m_mean_kansas,temperature_2m_max_kansas,temperature_2m_min_kansas,precipitation_sum_kansas,soil_moisture_0_to_7cm_mean_kansas,soil_moisture_7_to_28cm_mean_kansas,soil_moisture_28_to_100cm_mean_kansas,soil_moisture_0_to_100cm_mean_kansas,soil_temperature_0_to_7cm_mean_kansas,et0_fao_evapotranspiration_sum_kansas,relative_humidity_2m_mean_kansas,vapour_pressure_deficit_max_kansas,wet_bulb_temperature_2m_mean_kansas,snowfall_water_equivalent_sum_kansas,wind_speed_10m_max_kansas,temperature_2m_mean_oklahoma,temperature_2m_max_oklahoma,temperature_2m_min_oklahoma,precipitation_sum_oklahoma,soil_moisture_0_to_7cm_mean_oklahoma,soil_moisture_7_to_28cm_mean_oklahoma,soil_moisture_28_to_100cm_mean_oklahoma,soil_moisture_0_to_100cm_mean_oklahoma,soil_temperature_0_to_7cm_mean_oklahoma,et0_fao_evapotranspiration_sum_oklahoma,relative_humidity_2m_mean_oklahoma,vapour_pressure_deficit_max_oklahoma,wet_bulb_temperature_2m_mean_oklahoma,snowfall_water_equivalent_sum_oklahoma,wind_speed_10m_max_oklahoma,temperature_2m_mean_north_dakota,temperature_2m_max_north_dakota,temperature_2m_min_north_dakota,precipitation_sum_north_dakota,soil_moisture_0_to_7cm_mean_north_dakota,soil_moisture_7_to_28cm_mean_north_dakota,soil_moisture_28_to_100cm_mean_north_dakota,soil_moisture_0_to_100cm_mean_north_dakota,soil_temperature_0_to_7cm_mean_north_dakota,et0_fao_evapotranspiration_sum_north_dakota,relative_humidity_2m_mean_north_dakota,vapour_pressure_deficit_max_north_dakota,wet_bulb_temperature_2m_mean_north_dakota,snowfall_water_equivalent_sum_north_dakota,wind_speed_10m_max_north_dakota
2015-07-08,19.934164,23.8675,15.2675,0.1,0.3210833,0.304875,0.2937084,0.29796958,21.732084,3.881028,67.055046,1.3071812,15.772469,0.0,10.24578,20.732252,23.776,17.976,4.6,0.39541665,0.35729167,0.31487504,0.32942045,22.634336,2.0182278,86.868286,0.8040981,19.044018,0.0,11.659777,18.766998,22.892,14.542,5.299999,0.23266669,0.19991666,0.22850005,0.22278912,19.777416,5.133713,67.455315,1.4716414,14.665539,0.0,18.584509
2015-07-09,21.517502,24.917501,17.417501,0.9000001,0.30608335,0.3018334,0.29275,0.29559085,22.517502,3.6387274,77.960815,1.3571268,18.628176,0.0,13.392774,24.326002,28.476,20.675999,11.4,0.39787504,0.37170827,0.31525,0.33289006,24.434332,3.542622,84.80143,1.1330321,22.254745,0.0,20.111729,19.752415,26.792,10.592,0.0,0.21587498,0.19537501,0.22633332,0.2191,19.498247,5.87099,64.51158,2.1496375,14.931576,0.0,20.073025
2015-07-10,23.777916,28.6175,19.5175,7.9999995,0.35004166,0.3045834,0.29174995,0.29852545,23.861252,4.5118346,79.93983,1.4587185,21.013264,0.0,26.341572,26.796835,31.276,23.276,0.0,0.3712916,0.37887502,0.31687495,0.3337042,26.034332,6.3642907,66.44582,2.2718756,21.962082,0.0,22.45315,22.002417,27.092,16.992,1.4,0.19545834,0.18883334,0.22420834,0.21476708,21.514915,5.249576,67.80387,1.6964378,17.757528,0.0,25.620771
2015-07-11,27.505003,32.4175,23.5175,0.0,0.3229167,0.30662498,0.29062495,0.29624543,26.548746,7.0337515,65.059135,2.3009422,22.409697,0.0,27.44513,27.888496,32.126,24.476,0.0,0.33408335,0.36087498,0.31662497,0.32713965,27.203081,7.2468104,61.22053,2.3758795,22.199667,0.0,21.659918,23.879501,29.392,19.592,2.5,0.20995836,0.18450002,0.22241674,0.21358211,23.033669,5.04988,75.36482,1.8734665,20.480509,0.0,29.28418
2015-07-12,28.963333,34.1175,23.9675,0.0,0.28716668,0.29970834,0.2891667,0.29124042,28.217499,7.26903,64.368416,2.5587099,23.639635,0.0,22.461807,28.280167,33.326,23.726,0.0,0.30324998,0.342375,0.31529173,0.32013628,27.575998,7.5748124,58.03531,2.6318815,22.054796,0.0,23.241617,24.421165,30.542,17.842,0.0,0.19466668,0.17970836,0.2203333,0.2100054,24.067001,5.6893525,67.636765,2.2613552,19.813313,0.0,20.63023
2015-07-13,29.4925,37.267498,24.1175,1.5999999,0.26591665,0.2912084,0.28720844,0.28655797,29.352915,6.5980163,66.650055,3.5798168,24.3518,0.0,16.946787,29.621832,35.376,24.376,0.0,0.2767917,0.3247083,0.3132917,0.31313416,28.703085,7.678611,60.82432,3.1326218,23.601713,0.0,22.415602,22.644081,25.842,18.242,0.2,0.17645836,0.17408334,0.21824999,0.2060496,23.050333,4.96877,66.2327,1.3463677,18.190306,0.0,20.94507
2015-07-14,28.977919,34.6675,24.6175,0.6,0.2667084,0.2840834,0.2855833,0.28394714,28.95292,5.750087,69.96374,3.1793547,24.343935,0.0,14.372974,30.073915,35.626,24.726,0.0,0.2527916,0.30845836,0.31116664,0.30651167,29.465584,7.4568033,59.823635,3.2437985,23.855759,0.0,17.533146,22.750334,27.792,16.492,0.0,0.16462502,0.1695,0.21629171,0.20284879,23.658667,4.812965,75.48267,1.7227609,19.335611,0.0,8.161764
2015-07-15,28.896667,33.6175,23.917501,1.7,0.27379167,0.27812502,0.28420833,0.28220168,28.7675,6.254357,66.96733,2.8806481,23.784956,0.0,16.65754,29.29267,34.726,24.226,0.0,0.2317083,0.29333332,0.30870837,0.30008963,29.130167,7.4804726,57.589558,3.42269,22.705008,0.0,16.700275,23.7295,28.342,18.492,2.4,0.16329168,0.16500004,0.21424995,0.2003404,23.537832,4.6164393,72.29749,1.7602513,19.897774,0.0,19.881649
2015-07-16,28.759165,33.4675,23.5175,5.2999997,0.2905,0.27349997,0.28233337,0.28104997,28.725832,6.7449155,60.963776,2.7118533,22.881994,0.0,26.309572,29.159334,34.326,24.376,0.0,0.21191664,0.2790833,0.30587494,0.29367164,29.155165,7.8651934,56.26795,3.222471,22.437098,0.0,20.833395,22.339914,25.092,19.492,11.0,0.235875,0.16462499,0.21279168,0.20429252,22.942001,3.981001,80.567696,0.9648247,19.81513,0.0,14.404499
2015-07-17,29.64667,35.067497,24.417501,0.0,0.26849997,0.26866663,0.28058338,0.27723503,29.202913,7.6403275,56.31967,3.3101118,22.866013,0.0,24.609364,29.580168,34.576,25.126,0.0,0.194625,0.2659583,0.30291668,0.28757498,29.659334,8.085013,54.812214,3.2004545,22.622946,0.0,20.858265,20.11075,22.392,16.842,1.7,0.254375,0.17262502,0.21174996,0.20651747,21.29408,3.8392,77.55596,1.0574002,17.26425,0.0,19.64228
2015-07-18,30.72583,35.9675,26.417501,0.3,0.23750003,0.26233327,0.27858332,0.27229506,30.230001,7.960882,51.487095,3.6398265,23.046768,0.0,23.157824,30.075998,35.126,25.526,0.0,0.180375,0.25379172,0.29987496,0.2818325,30.205164,8.384003,55.18909,3.3616507,23.076746,0.0,23.4,18.141998,21.992,14.042,0.0,0.23329169,0.17508332,0.210625,0.20474796,18.82533,4.5243134,64.152565,1.5708351,13.669244,0.0,41.19287
2015-07-19,30.000834,32.817497,26.3675,0.0,0.21837503,0.25574994,0.27679166,0.2682838,30.405,6.0612235,56.68887,2.6162462,23.390419,0.0,22.66857,30.505165,35.976,25.776,0.0,0.16883333,0.242625,0.29675004,0.27642956,30.834333,7.9430037,55.152805,3.6555717,23.42231,0.0,18.532133,21.654497,28.592,14.842,0.0,0.20379163,0.17166668,0.20887499,0.20070542,20.877413,6.863934,53.629726,2.697173,15.250878,0.0,28.58545
2015-07-20,27.3925,32.6675,23.2675,13.2,0.315375,0.2558333,0.27525005,0.27398124,28.846666,5.1941204,73.145836,2.515392,23.440832,0.0,18.678415,30.640581,36.176003,25.325998,0.0,0.16049999,0.2325834,0.29345828,0.2713675,31.169748,6.594971,56.18458,3.9725926,23.567017,0.0,12.904882,19.471167,22.742,14.941999,0.0,0.17895834,0.16612501,0.2065,0.19609332,20.666998,4.910526,58.813232,1.5630472,14.258899,0.0,19.272614
2015-07-21,24.840416,28.5175,21.167501,0.0,0.31470832,0.26179174,0.2736249,0.2740158,26.500834,5.5741963,61.33345,2.3308957,19.341223,0.0,15.546833,26.603086,29.476,23.526,13.400001,0.25508332,0.22733338,0.29070827,0.27490583,28.363503,3.1078398,78.5734,1.5749502,23.580187,0.0,13.779114,20.400331,26.342,12.142,0.2,0.163,0.161125,0.20437501,0.1923963,20.564917,5.6613474,63.068344,1.9330121,15.45477,0.0,18.681883
2015-07-22,24.519583,28.7675,21.0175,0.3,0.28462502,0.26075006,0.27258328,0.27094126,25.534166,3.6631563,73.13657,1.7455068,20.80909,0.0,11.720751,27.140581,32.976,22.276,13.1,0.34666666,0.25962505,0.28962502,0.28731793,28.21975,5.2066402,77.44819,2.3590758,23.773684,0.0,15.175612,23.558664,29.542,17.442,0.0,0.14816667,0.15583332,0.20225002,0.18871665,23.3545,6.49583,60.56494,2.616179,17.949389,0.0,24.842607
2015-07-23,27.850836,33.767498,22.067501,0.0,0.26433334,0.25795838,0.27125,0.26797456,27.913332,6.3163276,70.719,2.5878608,23.451437,0.0,15.94601,30.434334,35.526,26.175999,0.0,0.29166666,0.26529172,0.2880834,0.2835479,29.807251,7.038707,59.466007,3.2742043,24.111107,0.0,17.782688,24.566996,30.792,19.592,2.8,0.13845833,0.15012501,0.2000833,0.18527836,25.0045,6.366257,65.10004,2.116971,19.72684,0.0,21.542923
2015-07-24,30.909164,37.067497,25.2175,0.0,0.23616666,0.25245836,0.26933336,0.26346797,30.215416,7.780963,58.798298,3.964341,24.248924,0.0,20.633371,30.592672,35.876,25.325998,0.0,0.25,0.25774994,0.2857916,0.27739748,30.41767,7.2264132,58.819736,3.44015,24.103518,0.0,13.854155,22.762833,27.242,19.142,0.0,0.16149999,0.14587502,0.19770835,0.18428874,24.329504,5.4547167,69.35357,2.1426435,18.46274,0.0,17.595861
2015-07-25,30.546669,35.2175,25.5175,0.0,0.21133333,0.24616666,0.26758346,0.25914833,30.434172,6.954098,54.54083,3.6047993,23.299772,0.0,19.959719,30.259336,35.576,24.825998,0.0,0.21808334,0.248625,0.28325,0.27141708,30.496832,7.400627,55.870594,3.5123823,23.323446,0.0,15.725037,24.396166,30.492,19.392,0.0,0.14466669,0.1415,0.19529168,0.18045169,24.973251,6.1826086,60.587658,2.7954035,18.765833,0.0,18.864824
2015-07-26,29.469584,34.7175,23.7175,7.2,0.26720834,0.24183328,0.26599994,0.26100954,29.619583,6.8783607,60.42821,3.0304685,23.356203,0.0,18.416384,30.321833,35.626,25.075998,0.0,0.19366665,0.23925006,0.28074998,0.26593915,30.880167,7.340333,55.706654,3.5846512,23.308878,0.0,13.905509,24.023249,30.042,18.292,0.0,0.13204168,0.13754165,0.19316666,0.17720668,25.287836,5.825605,72.71734,2.340778,20.086477,0.0,23.838959
2015-07-27,29.713335,34.567497,25.417501,0.0,0.24754167,0.23850001,0.26433328,0.25773296,29.675835,7.504444,56.253628,3.255326,22.873537,0.0,27.238941,30.317665,35.376,25.226,0.0,0.17541665,0.22999997,0.27791667,0.26067916,31.050997,7.62189,53.489742,3.7118921,22.890732,0.0,18.511143,25.131584,30.592,20.292,1.5,0.12841664,0.13429163,0.19112502,0.17480041,25.50242,5.605727,68.584236,2.1180465,20.711138,0.0,34.177254
2015-07-28,30.586248,35.8675,25.917501,2.7,0.219625,0.23391666,0.26250005,0.25349626,30.69042,8.331113,53.53993,3.4537673,23.238203,0.0,26.67889,30.809334,36.026,26.075998,0.0,0.16275002,0.22087501,0.27491665,0.2557163,31.61975,8.082713,53.189133,3.6342666,23.34488,0.0,20.364674,20.298248,25.092,16.842,12.2,0.23545833,0.13737501,0.18954165,0.18180084,22.504501,5.6207733,62.41663,1.6300756,15.552483,0.0,52.96406
2015-07-29,24.859167,28.067501,22.1175,16.9,0.31358328,0.2660834,0.26100004,0.26574835,27.071669,4.2016263,73.5353,1.7141914,21.154066,0.0,23.708124,30.205164,34.876,25.075998,0.0,0.15441668,0.21308334,0.27191666,0.25133666,31.81558,6.848169,52.966095,3.3556943,22.818436,0.0,14.458382,20.783665,24.792,17.292,0.0,0.21174999,0.14066668,0.1880833,0.17978251,21.602417,7.1896973,46.220173,1.9851717,13.754836,0.0,47.051323
2015-07-30,24.555002,28.167501,21.2175,3.7,0.3128333,0.2742084,0.26050007,0.26704207,26.144583,3.933587,75.978546,1.334908,21.280159,0.0,9.107359,28.594751,31.976,25.226,6.0999994,0.18137501,0.207,0.26933336,0.25008628,31.271833,5.4514065,69.36974,2.043197,24.132208,0.0,12.979984,20.82533,26.342,14.292,0.0,0.18295835,0.13875002,0.18620835,0.17601459,21.71283,5.8415956,53.60673,2.233119,14.56704,0.0,23.773632
2015-07-31,26.015413,31.4675,19.8675,0.0,0.29570833,0.27304164,0.2595416,0.26490834,27.092505,5.5083027,71.32991,2.4137614,21.803871,0.0,8.311245,26.748919,30.226,24.476,6.8,0.24208333,0.20470832,0.26770845,0.2526846,29.453085,3.8352253,80.04602,1.3858647,23.967367,0.0,7.968939,21.150333,28.242,12.892,0.0,0.16166668,0.13549998,0.18425001,0.17243166,22.131584,5.7107325,60.541668,2.6144164,15.558361,0.0,19.33639
2015-08-01,26.663332,31.417501,21.317501,0.0,0.2663333,0.26799998,0.25812498,0.26077333,27.56542,6.0826864,65.84704,2.6414118,21.612692,0.0,14.759999,27.17808,31.526,22.726,0.0,0.2714167,0.20625,0.26658323,0.2542517,28.476,5.1789784,64.30298,2.8249552,21.731432,0.0,12.429127,22.889915,29.592,16.142,0.0,0.14558335,0.13200003,0.1823333,0.16919084,23.631584,5.4571347,63.14565,2.43934,17.703474,0.0,16.548256
2015-08-02,27.367498,32.3675,22.9675,0.0,0.24179167,0.2619166,0.256625,0.25669792,28.175835,6.117085,66.9227,2.5638287,22.486921,0.0,14.917212,26.903084,31.276,22.575998,0.0,0.23641668,0.204875,0.2649166,0.25031292,27.853086,5.1730156,59.60558,2.647203,20.99539,0.0,16.75064,21.114916,24.542,16.592,0.0,0.13291669,0.12920834,0.18041666,0.16633792,23.233667,5.781241,58.973263,1.8673573,15.688557,0.0,23.277834
2015-08-03,27.509169,32.7175,21.8675,0.0,0.22125,0.25562495,0.25550005,0.25312877,28.265417,5.965966,61.423717,2.814802,21.744987,0.0,13.441071,27.76558,31.675999,24.276,0.0,0.21149997,0.20199995,0.26320833,0.24673496,28.40725,4.813785,57.485554,2.7640712,21.462181,0.0,10.703569,19.558664,24.642,13.592,0.0,0.122875005,0.12670833,0.17862499,0.16382003,22.179502,5.3301897,57.14581,2.133408,13.820687,0.0,13.237039
2015-08-04,24.754997,27.8675,22.1175,11.5,0.26454166,0.25187492,0.2541667,0.2544117,25.81958,3.5112631,73.41462,1.4602816,21.128908,0.0,18.919704,26.982248,30.925999,24.425999,4.2,0.22504169,0.20029163,0.26166674,0.24621415,27.544746,4.2246714,65.407524,2.0878136,22.050264,0.0,20.883104,20.550333,26.542,13.092,0.0,0.114750005,0.12379166,0.17691672,0.16140877,22.59825,5.8125687,59.019802,2.1143875,14.973137,0.0,17.076298
2015-08-05,23.730001,28.567501,19.3675,34.2,0.36841667,0.322625,0.25400004,0.27642044,25.419584,4.159119,80.067764,1.6723092,20.965345,0.0,15.580141,30.013502,36.576,24.626,0.0,0.22095835,0.1984167,0.26016662,0.24445458,29.880165,6.7585816,58.955444,3.7306867,23.550545,0.0,18.720001,21.758665,27.792,16.792,2.2,0.11720833,0.12154168,0.17524998,0.15990831,22.933668,4.753321,65.15414,1.7791564,17.205072,0.0,26.642431
2015-08-06,24.746672,29.7175,19.2175,0.0,0.33829165,0.34287497,0.25500008,0.27928415,25.725836,5.1614294,74.62179,1.8048449,21.193514,0.0,14.154915,31.313498,38.526,24.425999,0.0,0.19250001,0.19416666,0.25775,0.23983,31.630167,7.439039,57.465424,4.5251245,24.190985,0.0,17.072504,20.150331,23.792,17.142,9.9,0.16524999,0.12125001,0.17400001,0.16231,21.421165,2.295594,85.78708,0.8578284,18.361116,0.0,8.905908
2015-08-07,26.957083,32.6175,20.0175,0.0,0.31266665,0.33116665,0.25500008,0.27503172,27.225836,6.1297283,71.98737,2.4790492,22.787352,0.0,16.80857,32.653084,38.426003,27.325998,0.5,0.17041667,0.18941665,0.25491667,0.23524672,32.98225,7.7547665,46.688763,4.473339,23.738771,0.0,17.81909,21.044083,26.992,15.542,0.0,0.22375,0.12637503,0.1736667,0.16724126,21.996168,4.7189765,72.2028,2.2408276,17.119652,0.0,16.179985
2015-08-08,29.392502,34.6175,24.7175,0.0,0.2874583,0.31891668,0.25458342,0.2703946,28.734169,6.776946,62.11056,2.9689715,23.525385,0.0,25.068514,32.015583,37.426003,26.675999,0.0,0.15837498,0.18500005,0.25191668,0.23131622,32.911415,8.362329,46.54837,4.341486,23.150812,0.0,18.844202,20.946165,26.042,13.342,0.0,0.19208334,0.12699999,0.17258333,0.16437581,22.289915,5.0719075,60.934906,2.0621328,15.632076,0.0,11.304229
2015-08-09,28.113337,32.1675,23.8675,1.6,0.27666667,0.30779165,0.25379163,0.26673296,28.482088,4.7100635,66.65153,2.1876907,23.23971,0.0,13.1041975,32.482246,38.126,27.526,0.0,0.14858334,0.18049999,0.24891673,0.22752583,33.482254,8.363067,44.889355,4.698146,23.172167,0.0,21.659916,20.233667,23.792,17.142,0.5,0.17595834,0.12575,0.17150001,0.1622046,21.78575,3.2553263,66.39677,1.5404137,15.915526,0.0,10.97262
2015-08-10,26.690422,30.567501,22.8675,9.7,0.3552917,0.31012496,0.25354156,0.27254668,27.921667,5.1016145,77.18526,1.6989851,23.446856,0.0,13.551501,30.215584,32.976,27.425999,0.4,0.14391668,0.1771667,0.2463333,0.22463922,32.55308,5.5897794,52.02136,2.7457721,22.804132,0.0,15.683774,21.375334,26.142,15.191999,0.0,0.16391666,0.124916695,0.17033334,0.16034666,22.419085,4.7423105,65.03892,2.0199635,16.58695,0.0,8.209263
2015-08-11,24.019587,27.8675,19.9675,0.0,0.3269167,0.31066668,0.2529166,0.27022418,26.14042,5.369982,63.821518,1.999431,19.009972,0.0,12.768586,28.58225,32.926003,24.675999,0.0,0.14262502,0.17483334,0.24424998,0.22255874,31.700998,5.8982906,62.92011,2.8079987,22.989914,0.0,13.276144,22.91075,29.542,15.792,0.0,0.1475,0.12283335,0.168625,0.15753,23.712835,6.005406,60.25561,2.7402582,17.144989,0.0,19.829433
2015-08-12,23.640417,28.4675,18.3675,0.0,0.2961667,0.303625,0.25249997,0.2662929,25.16125,5.445197,62.37591,2.1435308,18.407824,0.0,11.720751,26.280167,30.175999,21.825998,0.0,0.13920833,0.17233332,0.24225007,0.22035457,30.16558,5.6177506,54.431866,2.5390182,19.647339,0.0,12.24,26.894083,34.642,20.042,0.0,0.13204168,0.120249994,0.16720831,0.1548854,26.346167,6.737955,54.9826,3.532248,20.105501,0.0,25.661207
2015-08-13,24.334166,29.0175,19.817501,0.0,0.27233338,0.2955,0.25158334,0.26225832,25.21125,5.405529,59.951008,2.1304631,18.758219,0.0,16.62249,26.79058,31.925999,21.226,0.0,0.13666664,0.17033333,0.2401666,0.2182567,30.021833,5.7741013,53.44122,2.8184624,19.896116,0.0,13.797913,26.662834,32.792,21.942,0.5,0.12370833,0.118250035,0.16558331,0.15271212,26.800333,5.0476813,59.39401,3.2999344,20.545658,0.0,15.856354
2015-08-14,25.563332,31.0175,21.4675,0.4,0.25583333,0.28754166,0.25066665,0.25877205,26.040415,5.579661,60.409927,2.4117599,19.941278,0.0,16.575644,26.830164,31.126,23.226,1.9,0.14654166,0.16866666,0.23824997,0.2172179,29.690582,5.043085,58.92187,2.254375,20.931196,0.0,14.145756,26.748247,34.242,17.742,0.0,0.12104166,0.116249986,0.16412504,0.15105541,27.100334,6.564256,57.87994,3.8295121,20.060106,0.0,19.813087
2015-08-15,25.482084,30.5175,20.417501,0.0,0.23862505,0.27945834,0.24966669,0.25515,26.327919,6.5281634,57.164623,2.7228937,19.260515,0.0,18.584509,27.207253,32.626,21.175999,0.0,0.14879166,0.16724998,0.23620838,0.21560793,30.44683,6.4331245,52.471615,3.313857,19.96536,0.0,10.182337,28.687834,34.292,23.492,0.3,0.11283334,0.11433331,0.16225,0.14872834,28.6045,7.1354237,55.68289,3.357833,21.80471,0.0,31.319998
2015-08-16,26.090422,31.5175,20.917501,0.0,0.22045833,0.27079168,0.24858338,0.25127837,26.636253,6.7836313,53.568832,2.7874136,19.33003,0.0,18.720001,27.453081,33.276,20.575998,0.0,0.14320835,0.165375,0.23387496,0.2131433,30.455168,6.4209485,51.058628,3.5072439,19.815706,0.0,10.703569,19.400331,26.492,15.342,1.5999999,0.116291665,0.11299998,0.161,0.14779043,22.385752,4.73446,49.29092,2.104185,12.964883,0.0,26.121714
2015-08-17,25.175833,29.4675,22.3675,1.0,0.21129169,0.26370835,0.24766672,0.24848919,25.909166,4.3796062,58.98939,2.1997452,19.442204,0.0,14.685176,28.598915,34.326,22.825998,0.0,0.1387917,0.16387504,0.23124997,0.21062922,30.884338,6.829101,46.009296,3.8715272,19.98163,0.0,13.797913,17.233664,20.792,11.592,0.0,0.11654168,0.11254167,0.16045837,0.14732166,20.07325,3.0897875,57.595844,1.5154116,11.977935,0.0,8.373386
2015-08-18,23.700834,26.9675,20.817501,3.3,0.2264583,0.25870833,0.24700005,0.24802087,24.915419,4.1853304,68.93243,1.4397504,19.533731,0.0,22.366402,29.934334,35.226,25.075998,0.4,0.13858332,0.1625833,0.22925006,0.20890336,31.476006,7.331545,45.527836,3.9123013,21.189947,0.0,24.482647,15.869082,17.342,14.042,2.3000002,0.13158336,0.111999996,0.16000003,0.14793085,17.896168,2.2677662,69.963264,0.85827076,12.398528,0.0,14.186923
2015-08-19,19.6175,23.667501,15.5175,0.2,0.22670831,0.2545833,0.24633329,0.24669206,22.402918,5.4540176,50.06842,1.9755988,13.195092,0.0,19.770523,21.417665,28.726,16.376,9.4,0.19387497,0.16216666,0.22779171,0.21163625,25.626001,3.4287713,63.081615,2.0624027,16.567225,0.0,24.122686,16.69825,20.942,11.542,0.0,0.13695832,0.111750014,0.15949996,0.14789459,18.398249,4.0145698,55.50088,1.6480315,11.262566,0.0,19.09358
2015-08-20,20.800835,26.667501,15.2175,0.0,0.21191667,0.2490833,0.24479163,0.24339168,22.1925,6.4089937,50.83756,2.343074,14.220914,0.0,26.642431,21.5635,27.675999,13.876,0.0,0.226125,0.16333339,0.22666663,0.21332876,24.642664,5.5234222,55.06474,2.5552359,15.264474,0.0,12.496718,18.794083,25.542,10.592,0.0,0.12920834,0.111250035,0.15858333,0.14658709,19.900331,5.2611814,56.32346,2.2872512,12.9090395,0.0,22.104116
2015-08-21,22.99875,28.6175,17.5175,0.0,0.19774999,0.24383338,0.24374999,0.24054748,23.725832,5.653037,59.185833,1.9657761,17.560879,0.0,25.20257,24.313501,30.175999,20.325998,0.2,0.20333333,0.16370837,0.22570832,0.21112205,25.386421,3.8384926,67.529854,2.1661606,19.82838,0.0,21.288757,23.7295,31.992,16.542,0.0,0.11966669,0.11020833,0.15729167,0.1447704,24.127419,6.6016107,52.49457,3.5430388,16.75382,0.0,23.051247
2015-08-22,26.048752,31.417501,21.7675,15.4,0.19950001,0.239125,0.24275003,0.23896123,26.277918,5.7522287,70.544014,2.165748,21.784288,0.0,32.048088,27.940582,34.276,22.575998,1.8,0.19645834,0.16362505,0.22462498,0.20984338,28.401,6.594396,62.98553,3.2074454,22.339554,0.0,28.40124,18.456583,22.442,12.441999,17.4,0.14233333,0.10908332,0.15599996,0.14519083,20.858667,2.8715465,76.9478,1.1221815,15.650744,0.0,49.59645
2015-08-23,19.961252,23.1175,16.667501,11.800001,0.34708333,0.28691664,0.24200006,0.25878835,22.85083,5.324771,55.794296,1.7590694,14.319423,0.0,23.584808,25.25725,27.776,21.925999,0.2,0.18291669,0.16300005,0.22354168,0.2079842,27.6635,4.4213543,62.813587,1.6836811,20.126236,0.0,20.969807,14.027415,18.292,10.441999,2.0,0.27408335,0.13612501,0.15599996,0.16009209,17.002417,4.889545,55.34077,1.320884,8.974164,0.0,48.30578
2015-08-24,20.300833,25.9675,14.617499,0.0,0.30320838,0.2900834,0.2415834,0.25608212,21.613333,5.1646814,52.772,2.2133098,14.047214,0.0,9.793058,23.044752,25.925999,20.726,0.1,0.17366667,0.16300005,0.22262506,0.20667666,25.971832,3.1414883,61.444,1.5444448,17.91689,0.0,10.966713,14.258668,19.942,7.892,0.0,0.22408335,0.14345838,0.15545832,0.15774207,16.927416,4.214672,58.52707,1.4303055,9.4555235,0.0,11.592894
2015-08-25,21.269583,27.6175,14.8175,0.0,0.27725,0.28433338,0.24070823,0.2524275,22.182083,5.0881696,58.658707,2.3469663,15.649452,0.0,14.618837,25.121832,31.675999,18.476,0.0,0.16475,0.16254164,0.22133328,0.20502622,27.898916,5.7140713,61.60217,2.7027526,19.511076,0.0,12.224107,16.437832,23.392,9.292,0.0,0.1992083,0.14329168,0.15462501,0.15536584,17.852417,4.5292797,65.120865,1.709777,12.045659,0.0,15.782622
2015-08-26,24.694586,31.317501,18.3675,0.0,0.255375,0.2775834,0.23999994,0.2489687,24.632088,5.68316,65.146126,2.007273,19.901417,0.0,21.325253,27.198914,32.876,21.126,1.0,0.15966664,0.16154166,0.219625,0.20323046,29.503084,5.53246,62.903824,2.6536705,21.727913,0.0,12.429127,19.287834,25.892,13.142,0.0,0.18020833,0.1412917,0.15400003,0.15316583,20.183664,4.45448,68.663185,1.5284778,15.297193,0.0,17.906157
2015-08-27,26.9425,32.2175,21.7675,0.0,0.2374167,0.2707917,0.23945831,0.24589543,26.544584,6.0813365,66.78415,2.530042,22.037933,0.0,29.738703,29.192667,35.676003,23.726,0.0,0.15283333,0.1605417,0.21820833,0.20152211,30.64475,6.8277164,49.870037,4.1821995,21.247911,0.0,20.288164,21.094082,27.842,15.342,0.0,0.166375,0.13933332,0.15354162,0.15145625,21.710749,3.822221,76.62113,1.6888211,17.92306,0.0,13.779114
2015-08-28,26.632086,30.8675,23.6175,0.1,0.2224167,0.26425004,0.23854165,0.24281166,27.013334,5.8667703,60.29553,2.3795261,20.919203,0.0,24.606731,27.153086,31.575998,23.526,0.5,0.14870833,0.1597083,0.21666668,0.19994836,28.963501,5.2065806,51.59553,2.568158,20.075396,0.0,20.268991,23.364916,30.992,16.442,0.4,0.15487503,0.137,0.15266664,0.14953123,23.533667,4.954583,68.02416,2.5660405,18.800406,0.0,16.563911
2015-08-29,22.421667,26.2675,19.1175,0.0,0.21120833,0.25800005,0.23762499,0.24005462,24.715414,4.550427,69.24835,1.6866122,18.32369,0.0,19.770523,27.515585,31.226,23.825998,0.0,0.147,0.15908329,0.21554168,0.19888748,30.519753,5.716233,57.468037,2.5156229,21.253965,0.0,13.493999,24.742004,32.192,17.242,0.0,0.14470834,0.13391665,0.15166666,0.1474521,24.858665,5.3320155,63.02861,3.3908572,19.103266,0.0,15.84409
2015-08-30,21.6175,27.9675,15.0175,0.0,0.20220834,0.25225002,0.23666668,0.23752709,23.63,4.5874066,74.33983,1.8634205,18.094728,0.0,13.18308,25.786415,30.925999,20.075998,0.0,0.14237504,0.15854166,0.21383329,0.19722003,30.0635,5.1678433,63.06459,2.5976892,20.381718,0.0,9.931042,26.073252,32.442,20.242,0.0,0.13166668,0.13087499,0.1506667,0.14518042,25.835749,6.4073796,54.29259,3.1401205,19.259169,0.0,26.67889
2015-08-31,25.519583,33.1175,18.7175,0.0,0.19299997,0.24654166,0.23566674,0.23496379,25.563334,6.0457015,66.04519,3.1865969,20.325266,0.0,21.986542,28.476,34.676003,23.526,0.0,0.13866669,0.15762503,0.21220833,0.1955979,30.555162,7.3844132,47.44933,4.0708127,20.138628,0.0,20.721119,22.702415,25.542,18.992,0.3,0.1245,0.12825002,0.14979167,0.14349751,24.146166,4.5429425,55.900906,2.1423068,16.691858,0.0,22.565422
