date,temperature_2m_mean_central_iowa,temperature_2m_max_central_iowa,temperature_2m_min_central_iowa,precipitation_sum_central_iowa,soil_moisture_0_to_7cm_mean_central_iowa,soil_moisture_7_to_28cm_mean_central_iowa,soil_moisture_28_to_100cm_mean_central_iowa,soil_moisture_0_to_100cm_mean_central_iowa,soil_temperature_0_to_7cm_mean_central_iowa,et0_fao_evapotranspiration_sum_central_iowa,relative_humidity_2m_mean_central_iowa,vapour_pressure_deficit_max_central_iowa,wet_bulb_temperature_2m_mean_central_iowa,snowfall_water_equivalent_sum_central_iowa,wind_speed_10m_max_central_iowa,temperature_2m_mean_central_illinois,temperature_2m_max_central_illinois,temperature_2m_min_central_illinois,precipitation_sum_central_illinois,soil_moisture_0_to_7cm_mean_central_illinois,soil_moisture_7_to_28cm_mean_central_illinois,soil_moisture_28_to_100cm_mean_central_illinois,soil_moisture_0_to_100cm_mean_central_illinois,soil_temperature_0_to_7cm_mean_central_illinois,et0_fao_evapotranspiration_sum_central_illinois,relative_humidity_2m_mean_central_illinois,vapour_pressure_deficit_max_central_illinois,wet_bulb_temperature_2m_mean_central_illinois,snowfall_water_equivalent_sum_central_illinois,wind_speed_10m_max_central_illinois,temperature_2m_mean_central_indiana,temperature_2m_max_central_indiana,temperature_2m_min_central_indiana,precipitation_sum_central_indiana,soil_moisture_0_to_7cm_mean_central_indiana,soil_moisture_7_to_28cm_mean_central_indiana,soil_moisture_28_to_100cm_mean_central_indiana,soil_moisture_0_to_100cm_mean_central_indiana,soil_temperature_0_to_7cm_mean_central_indiana,et0_fao_evapotranspiration_sum_central_indiana,relative_humidity_2m_mean_central_indiana,vapour_pressure_deficit_max_central_indiana,wet_bulb_temperature_2m_mean_central_indiana,snowfall_water_equivalent_sum_central_indiana,wind_speed_10m_max_central_indiana
2013-01-03,-6.8096657,-2.6305,-9.9305,0.0,0.31404176,0.31375012,0.27699998,0.28731042,-0.48883346,0.37853897,82.9293,0.07960467,-8.014562,0.0,23.979893,-2.5579998,1.6545,-5.3455,0.0,0.3430833,0.34691676,0.32800004,0.33302838,-1.1538336,0.8627626,67.98368,0.32269692,-4.8451037,0.0,22.553936,-7.3592496,-1.4779999,-11.878,0.0,0.34612504,0.3505,0.33475003,0.33885375,1.2949169,0.52905434,79.98484,0.104976505,-8.709014,0.0,19.296133
2013-01-04,-7.24925,-3.7805,-9.7305,0.0,0.3130834,0.31287503,0.27745828,0.28738955,-0.46175006,0.4980152,83.84989,0.07545978,-8.427763,0.0,22.476227,-3.4517496,2.7545,-7.5955,0.0,0.34170833,0.3455416,0.32829168,0.33285335,-1.1642499,0.9781348,67.56194,0.39163786,-5.764851,0.0,22.065973,-4.9905005,-2.828,-7.978,0.0,0.3446249,0.34899998,0.335,0.33861378,1.5865837,0.5668519,82.758896,0.10192087,-6.3039174,0.0,24.033876
2013-01-05,-4.603418,0.7195,-8.0305,0.0,0.31220824,0.31199992,0.2779999,0.28753456,-0.43675002,0.54440236,84.57171,0.08368799,-5.7926784,0.0,23.241617,-0.32883358,3.9045,-4.3455,0.1,0.34466663,0.3442916,0.329,0.33330792,-0.9538334,0.89801556,70.55775,0.3610436,-2.6387115,0.0,19.67195,-3.4175835,1.322,-8.378,0.3,0.34437504,0.34758338,0.335,0.33829883,1.6595,0.64049256,84.37674,0.14018685,-4.679629,0.2,19.652176
2013-01-06,-7.657583,-3.4305,-10.2805,0.0,0.31170827,0.31104156,0.2779999,0.2872984,-0.36174992,0.498816,84.81795,0.065766394,-8.765388,0.0,25.476198,-1.5163332,1.5545,-5.2454996,0.0,0.34725007,0.34399998,0.329,0.33342755,-0.45174995,0.78021395,70.667465,0.28998446,-3.6702569,0.0,26.959166,-1.4238334,0.17199999,-3.828,0.0,0.34441662,0.34666678,0.335,0.33810925,2.2094998,0.4163978,85.25559,0.10833025,-2.6549704,0.0,23.598541
2013-01-07,-2.1909168,1.8695,-7.6305003,0.0,0.31391668,0.31033328,0.27841654,0.2876042,-0.3596667,0.7197138,81.698296,0.13456482,-3.650046,0.0,26.525429,-1.4059168,5.2045,-6.2454996,0.0,0.34533337,0.34399998,0.329,0.3332934,-0.8371667,1.3334161,62.592106,0.5384414,-4.202852,0.0,22.505037,-5.0655,0.622,-12.078,0.0,0.34299996,0.34566665,0.335,0.3378,1.7240835,0.66251487,84.940834,0.14349899,-6.2798944,0.0,18.014393
2013-01-08,-2.7075832,3.0695,-9.1805,0.0,0.331125,0.31058326,0.27899995,0.28928122,-0.31800005,0.65136474,87.56128,0.13636279,-3.807024,0.0,21.24305,1.6669999,7.8045,-2.4455001,0.0,0.34916663,0.34349993,0.329,0.33345667,-0.27675,1.2542878,66.986145,0.5329319,-1.0588976,0.0,20.364674,-0.70716685,4.422,-4.178,0.0,0.35658336,0.34566665,0.335,0.33875084,1.8595,0.7773176,82.25402,0.20792001,-2.2024553,0.0,15.978486
2013-01-09,-1.2325834,1.8195,-5.6805,0.0,0.34783337,0.31475002,0.27899995,0.29132584,-0.17424999,0.68368936,86.6033,0.11537373,-2.4010143,0.0,20.316889,4.6544995,11.1045,-1.5455,0.1,0.36166665,0.345,0.329,0.33464667,1.9003333,1.3660506,73.81097,0.73703015,2.1929448,0.0,20.390114,4.269917,7.472,0.072000004,0.0,0.4115833,0.37416664,0.33558333,0.34900582,2.9886665,1.0549469,82.83729,0.30496055,2.64592,0.0,23.363974
2013-01-10,-0.3721669,2.3195,-4.8805003,2.2,0.36249998,0.320125,0.27941677,0.2937813,-0.20550002,0.43286958,86.16141,0.18089628,-1.549559,0.0,22.26477,3.3024168,11.4545,-2.2455,8.1,0.37637505,0.349,0.329125,0.33660626,0.73158336,0.5303167,82.15542,0.37472895,1.8038486,0.0,22.862123,0.85324997,6.772,-5.678,10.400001,0.4102917,0.40541664,0.33954176,0.3583279,1.5949167,0.5799175,80.28436,0.26722854,-0.8172293,0.0,23.269482
2013-01-11,5.7007504,9.8195,1.6695,0.4,0.41087493,0.35116664,0.2802917,0.30431625,1.4070001,0.53620446,92.85993,0.29289722,4.9094243,0.0,30.018473,11.904502,14.804501,9.554501,2.6999998,0.4018334,0.38020834,0.33049992,0.34593213,7.842001,1.0963597,87.1816,0.5700377,10.4943285,0.0,27.238941,11.621999,13.122,7.822,12.900001,0.42275,0.42529166,0.3644167,0.38128376,7.730333,0.77350765,89.34522,0.35610926,10.451234,0.0,28.348713
2013-01-12,-3.5805004,10.169499,-8.1305,0.0,0.3905833,0.37720832,0.28270832,0.31010458,0.36741665,1.1740122,53.785263,0.33121985,-6.1111684,0.0,31.259941,7.608668,11.5045,-0.3955,10.3,0.38962498,0.38137504,0.3323334,0.34664252,7.700334,1.4321696,71.87017,0.56701565,4.9382215,0.0,27.155552,12.774085,16.572,10.222,8.9,0.4057084,0.41124997,0.37537494,0.38503215,9.944917,1.2095842,85.06799,0.5842054,11.108699,0.0,23.18579
2013-01-13,-10.847167,-7.0305004,-14.4305,0.0,0.3738334,0.37250003,0.28558344,0.31001332,-1.4388332,0.8933192,47.812275,0.21092711,-12.855186,0.0,21.924562,-4.462167,-1.0955,-7.6454997,4.5,0.40004167,0.40624997,0.3364166,0.35553542,0.8628332,0.8315423,59.242493,0.2713361,-6.8005633,0.9,21.67786,2.6365836,14.972,-4.528,42.6,0.42266667,0.43054163,0.4042084,0.4110304,5.855333,0.3352706,90.72791,0.15369269,1.7977905,1.1,22.9724
2013-01-14,-7.9304996,-2.4805,-12.2305,0.0,0.3670417,0.3669167,0.28783336,0.30998543,-2.193,0.9300419,48.64905,0.32440877,-10.400198,0.0,13.556282,-6.97675,-3.2955,-9.695499,0.0,0.38587502,0.3942084,0.34070835,0.35510504,-0.7663333,0.86441475,50.725224,0.2762132,-9.492235,0.0,13.202726,-6.717583,-3.928,-9.478,0.0,0.39908335,0.41475007,0.41562495,0.4142833,-0.1655,0.930265,52.635822,0.2392711,-9.214264,0.0,18.847641
2013-01-15,-5.132583,0.3195,-9.330501,0.0,0.36208332,0.3619583,0.28966665,0.30991712,-1.8409168,1.2462966,47.19823,0.42301595,-8.066533,0.0,17.447933,-5.487166,-0.2455,-9.3955,0.0,0.37883338,0.3862084,0.34320828,0.35473207,-1.3059167,0.8828182,56.156208,0.3744837,-8.09761,0.0,11.165805,-4.5009165,-0.128,-8.178,0.0,0.39016664,0.40324995,0.413125,0.4094442,-0.80925006,0.9258348,61.961834,0.33334377,-6.977241,0.0,16.179985
2013-01-16,0.07366648,7.9195,-5.4305,0.0,0.35966668,0.35783327,0.2913749,0.31011167,-1.3054999,1.4801122,58.166813,0.4349131,-2.8293447,0.0,22.66857,-2.2725835,4.0545,-7.8455,0.0,0.37387502,0.3805417,0.34483325,0.35436508,-1.2455002,1.3758403,53.3141,0.521376,-5.446239,0.0,23.000591,-1.6529999,2.872,-4.728,0.0,0.38366655,0.3950834,0.41050002,0.40538418,-0.59258336,1.3082489,55.05655,0.48128057,-4.746609,0.0,18.875126
2013-01-17,-4.2034163,0.16950001,-8.1305,0.0,0.35774994,0.35470834,0.2926251,0.31022123,-1.0075833,0.89501303,59.676037,0.36085314,-6.7031803,0.0,18.331741,-0.6350833,2.8545,-4.8455,0.0,0.36929163,0.3759583,0.34600008,0.35392168,-0.49341658,1.2188665,62.33787,0.454967,-3.3649025,0.0,21.370783,-0.9134166,3.322,-4.978,0.0,0.37824997,0.38841665,0.40795827,0.40177503,-0.15091668,1.1585308,61.211136,0.34630373,-3.70095,0.0,21.261345
2013-01-18,2.6215832,10.7195,-5.0305004,0.0,0.35470834,0.3517916,0.29383337,0.31026578,-0.7013333,1.622614,68.877464,0.70510286,-0.14923407,0.0,33.127823,0.91283387,7.8045,-5.4954996,0.0,0.36591664,0.372125,0.3470001,0.35360047,-0.35383332,1.8505821,56.469143,0.5902848,-2.4861114,0.0,28.483257,-1.7634169,4.322,-6.328,0.0,0.37358344,0.38299993,0.4053751,0.39845088,-0.41966665,1.4721674,55.701385,0.49435553,-4.8560953,0.0,30.7542
2013-01-19,3.307,10.169499,-6.0805,0.0,0.35141662,0.3490833,0.29491672,0.31024665,0.65283334,1.9053329,61.957626,0.71805567,0.1041505,0.0,37.490158,6.462833,12.4545,2.5045,0.0,0.362375,0.36845836,0.3470001,0.35258248,2.9045,2.1302862,61.56454,0.65982467,2.9476802,0.0,27.534704,5.1345,9.972,1.5220001,0.0,0.36895832,0.3779583,0.40300003,0.39535835,2.2261665,2.1763868,59.647827,0.54700905,1.6336374,0.0,31.062386
2013-01-20,-10.2284155,-8.1805,-11.9805,0.90000004,0.34637508,0.3463751,0.29575,0.309925,-1.1492499,0.7850739,45.216846,0.17606816,-12.260295,1.0,28.296091,-4.4663334,4.8545003,-7.9954996,0.0,0.3579583,0.36499992,0.34783337,0.35214713,0.23574997,1.4101429,41.74284,0.39565948,-7.4636493,0.4,29.964457,-2.48425,6.572,-7.278,0.0,0.3653333,0.3735417,0.4005833,0.39243707,0.85116655,1.582599,45.943954,0.397172,-5.550728,0.0,33.481934
2013-01-21,-14.570083,-10.9305,-18.780499,0.0,0.3440833,0.34404162,0.29662496,0.30990466,-4.07425,0.77697146,42.877445,0.16882332,-15.802064,0.0,23.928492,-9.9455,-7.2955,-12.1455,0.0,0.3553333,0.36229166,0.34800002,0.35151458,-1.2455001,1.1318948,38.403973,0.22414514,-11.850684,0.0,27.852928,-8.978001,-5.728,-12.328,0.0,0.36145833,0.3701667,0.39841655,0.3898972,-1.0155,1.1498928,40.351818,0.23085633,-11.082143,0.0,29.370352
2013-01-22,-12.284665,-8.2805,-15.4305,0.0,0.34241664,0.34187505,0.29733327,0.3098429,-4.0971675,0.73398924,39.49854,0.22733915,-13.966632,0.0,12.43434,-10.774666,-7.1955,-14.0455,0.0,0.35416672,0.36029175,0.34800002,0.35101303,-2.6809168,0.9562501,33.376442,0.25493568,-12.593796,0.0,15.7908325,-13.105083,-10.078,-16.477999,0.0,0.3598751,0.36762503,0.3965,0.3878725,-3.1196663,0.8842962,39.10493,0.18189847,-14.587132,0.0,23.051247
2013-01-23,-8.092999,-1.7305,-13.8805,0.0,0.34108338,0.33974993,0.29799995,0.3097833,-3.0388334,1.1763443,45.851353,0.32084286,-10.536536,0.0,28.696312,-4.912166,0.6545,-8.8955,0.0,0.3528334,0.3584999,0.34800002,0.35054338,-2.0350833,1.2858658,43.564342,0.4037671,-7.8815346,0.0,23.966375,-8.523834,-3.7280002,-12.578,0.0,0.35862496,0.36541656,0.39466667,0.3860012,-3.3946667,0.7845149,44.68596,0.25125545,-10.7960205,0.0,13.891522
2013-01-24,-11.9305,-7.1305003,-15.9305,0.0,0.339875,0.33779165,0.2987916,0.30985758,-3.9721663,0.99866676,32.359913,0.2549938,-13.485644,0.0,19.803272,-7.1600823,-4.0955,-11.445499,0.0,0.35166666,0.35683325,0.34800002,0.35011175,-1.9371668,1.3411391,36.815273,0.30187368,-9.789584,0.0,24.472057,-7.534249,-5.278,-10.478,0.0,0.35741663,0.36349997,0.3930001,0.38431418,-2.3821666,1.1649202,43.1096,0.29793334,-9.978783,0.0,23.277834
2013-01-25,-4.1784167,2.6695,-8.8805,0.0,0.33899987,0.336,0.2990416,0.30959997,-2.52425,1.5417352,43.026596,0.42665452,-7.2167363,0.1,28.84721,-2.4809167,2.4045,-5.1955,0.7,0.35066664,0.3554583,0.34800002,0.3497529,-1.5330003,1.495984,46.188427,0.44051865,-5.708609,0.7,19.296133,-5.130084,-1.3779999,-7.028,1.9000001,0.35624996,0.36183333,0.39141655,0.38274252,-2.1404998,1.0909002,52.24951,0.26824456,-7.7251315,2.0,16.808569
2013-01-26,-7.017999,-0.8305,-13.1805,0.0,0.3381666,0.33441672,0.30000007,0.30989924,-2.2596667,1.2179439,44.36056,0.39184806,-9.774062,0.0,22.180206,-3.9559166,0.004499998,-7.6454997,0.0,0.34966663,0.35420838,0.34800002,0.34942043,-1.2725831,1.3309089,48.33047,0.39452583,-6.96677,0.0,16.375053,-4.988417,-1.178,-8.378,0.0,0.35504165,0.36041674,0.38983324,0.38122037,-1.9634167,1.1024239,61.918903,0.30544627,-7.388456,0.0,16.516901
2013-01-27,0.60283333,5.9195,-2.0305,10.6,0.38904175,0.33725,0.30012506,0.31414545,-1.5596668,0.59513724,79.80423,0.30948785,-0.8553145,0.0,23.277834,-0.26425013,7.1545,-3.5955,5.5,0.36995837,0.35441664,0.34800002,0.35088465,-1.0496668,0.6426452,73.31158,0.285345,-2.1098187,0.0,26.14403,-2.4842503,1.972,-6.178,3.1999998,0.3581667,0.35916674,0.38841668,0.38015664,-1.8446666,0.8820808,67.64776,0.34029308,-4.7655168,0.0,22.657131
2013-01-28,3.7611663,7.8195,0.36949998,4.1,0.40391672,0.36070833,0.3013334,0.3209829,-0.6763334,0.4740663,96.25333,0.14508235,3.3137386,0.0,19.969458,11.952416,14.4045,8.5045,3.8000002,0.40945837,0.37775004,0.348375,0.35881963,3.2836666,0.3813654,97.619484,0.041982293,11.651989,0.0,27.609911,8.8428335,11.922,2.722,2.8,0.40554175,0.36891666,0.3871667,0.38462043,0.5553333,0.23235746,97.2963,0.063224316,8.508023,0.0,29.655787
2013-01-29,4.7799163,12.6195,0.0195,8.1,0.40254167,0.39925003,0.30491665,0.33156046,0.7090834,0.37575173,92.29062,0.12131053,4.0091686,0.4,24.503809,15.173249,15.804501,11.5045,23.0,0.40699998,0.3925,0.35008326,0.362975,7.9753327,0.37639007,94.78045,0.17249072,14.557231,0.0,29.834423,13.232414,14.472,12.172,0.4,0.39308333,0.38425004,0.38629165,0.38633835,5.819917,0.45571563,95.8496,0.11011088,12.737182,0.0,31.353085
2013-01-30,-6.140917,0.0695,-11.5305,10.500001,0.3882917,0.39083326,0.30995828,0.3324254,-0.34925,0.54887426,80.62461,0.092997536,-7.4707923,10.600001,35.261627,2.1919997,10.2545,-6.5455,14.900001,0.4115,0.4225417,0.37183335,0.38525882,4.377417,0.66871244,83.1838,0.24104944,0.9556012,0.2,36.910095,8.747001,16.672,-2.2280002,35.5,0.41816673,0.41870824,0.39783335,0.40364042,5.517833,0.7953018,88.609764,0.2591468,7.600065,0.4,37.10795
2013-01-31,-16.982584,-12.0305,-19.9805,0.0,0.38116667,0.38162503,0.31316674,0.33230293,-2.4575832,0.40671563,69.94703,0.059086055,-18.137186,0.0,28.165257,-7.8204994,-5.1454997,-14.445499,0.0,0.3942084,0.40733337,0.37862507,0.3857446,-0.31216666,1.3164763,47.073246,0.2587446,-10.210546,0.0,31.883888,-5.3946667,-2.078,-10.328,0.0,0.40195838,0.41416672,0.40495837,0.4066821,-0.10925001,1.4482371,49.45065,0.3405651,-8.1071415,0.2,35.105072
2013-02-01,-19.255499,-8.1305,-26.5805,0.0,0.37658334,0.37487498,0.31550002,0.33224455,-4.5492506,0.36825618,72.139694,0.06779382,-20.20302,0.0,19.48661,-12.420501,-6.3455,-16.9955,0.0,0.38658336,0.39800003,0.380375,0.38451076,-2.0934167,0.9548778,44.734722,0.20473474,-14.177251,0.1,27.047956,-12.392581,-8.478,-16.178,0.0,0.39133325,0.40500006,0.40491676,0.40398327,-1.8009167,0.99171025,45.94167,0.19725665,-14.157254,0.0,30.302078
2013-02-02,-9.293,-5.6305003,-12.580501,0.2,0.37362504,0.36941662,0.31733325,0.33221123,-2.9180002,0.59367174,77.80105,0.10544287,-10.677048,0.2,19.95972,-2.7559166,1.0044999,-6.3455,0.2,0.38179168,0.39191672,0.38099995,0.38334796,-1.5975834,1.4047306,52.707516,0.31586373,-5.762172,0.5,21.794127,-5.182166,-1.178,-10.228,2.4,0.38633344,0.39812496,0.4037499,0.40134966,-2.2155004,0.81896245,65.712,0.21535215,-7.254257,2.5,20.268991
2013-02-03,-5.98675,-2.4805,-9.1305,0.0,0.37108326,0.36504158,0.3186251,0.33204457,-2.393,0.79916066,78.437416,0.12737826,-7.496658,0.0,32.33794,-3.9642498,-1.0955,-6.5455,0.0,0.37774995,0.387375,0.38099995,0.3821112,-1.2559167,1.1273642,56.834835,0.34012496,-6.649815,0.3,28.62396,-5.9988327,-3.028,-8.328,0.0,0.38220826,0.39237508,0.40254167,0.39898333,-1.87175,0.8304208,64.788536,0.22232598,-8.164802,0.1,24.821732
2013-02-04,-7.384667,-3.2805,-13.330501,0.0,0.36824998,0.36154166,0.31979173,0.3319513,-2.1513336,0.60314894,82.06139,0.12707514,-8.652661,0.0,21.647945,0.44408336,7.4045,-4.8954997,0.0,0.3755833,0.38379166,0.38045838,0.3808171,-0.71841675,1.685214,60.759747,0.5159545,-2.5650728,0.0,18.36353,-2.5884168,4.472,-7.078,0.0,0.37895834,0.38737503,0.40129164,0.39680585,-1.7613335,1.0347698,64.33528,0.3447288,-5.0432506,0.0,17.373497
2013-02-05,-2.8867505,4.4694996,-12.080501,0.0,0.3750416,0.35895833,0.32075006,0.3325742,-2.0346668,1.0293702,79.295975,0.31625497,-4.5773735,0.0,20.929594,-0.23299988,7.8045,-5.4954996,0.0,0.37387505,0.38100004,0.38000008,0.37978128,-0.31425002,1.3322061,72.71988,0.5050529,-2.4967918,0.0,21.434364,-1.7925831,3.372,-6.278,0.3,0.37641668,0.38337496,0.39970842,0.39464796,-1.2259165,0.9092442,76.975426,0.33148614,-3.6385574,0.3,17.373497
2013-02-06,-1.1284169,6.5195,-11.330501,0.0,0.390125,0.35950008,0.32162502,0.33437383,-1.5450835,0.9875885,77.51904,0.37951136,-3.064368,0.0,21.175835,1.2524167,7.9545,-3.7955,0.0,0.3714583,0.37841663,0.37912503,0.37843964,0.267,1.5070721,74.574265,0.5220154,-0.9753816,0.0,19.376562,-1.0175835,2.422,-3.378,0.0,0.37366673,0.37979177,0.39841652,0.3927729,-0.7009166,1.1631228,71.76454,0.30375364,-3.1907036,0.0,12.682018
2013-02-07,0.9965832,3.0695,-2.9805,3.0,0.40966666,0.3690834,0.32258332,0.3384442,-0.9429999,0.7461139,81.945656,0.28053007,-0.5213098,0.0,23.510508,3.5524166,8.7545,-0.2955,7.4999995,0.38854167,0.38016665,0.37837493,0.37946296,1.4107499,0.8050859,81.2721,0.4079911,1.8802816,0.0,22.183128,3.6907501,11.622,-1.928,1.3,0.3766667,0.37691665,0.3968333,0.39123926,0.21575002,1.6927903,72.31326,0.65721965,1.142648,0.0,13.979872
2013-02-08,-2.7242498,2.4195,-6.5805,0.0,0.3922083,0.37541664,0.32433322,0.33981207,-1.0138334,1.2651687,69.7622,0.3776036,-4.9478283,0.0,18.161278,-0.76633334,1.7045,-4.0455,0.0,0.39508334,0.3952916,0.37875006,0.38336715,0.60033333,0.80000055,78.71684,0.27589318,-2.4640138,0.0,21.252197,0.44283342,6.222,-3.028,1.9000001,0.39641666,0.38370848,0.3955417,0.39311793,0.5886666,0.72023255,79.900475,0.26047385,-1.1857245,0.0,26.674032
2013-02-09,-0.06383344,6.5195,-3.9305,0.5,0.385625,0.37366676,0.32591674,0.34012374,-0.8846667,1.4111788,74.47598,0.47710666,-2.207636,0.0,25.11758,-0.75175,4.7545004,-5.2454996,0.0,0.38249996,0.39099994,0.37900004,0.381765,-0.07674999,1.330206,72.81846,0.42318243,-2.957279,0.0,17.782686,-1.6259168,3.9720001,-6.528,0.0,0.38004172,0.38391665,0.3945417,0.39129546,-0.23633331,1.4314402,68.47312,0.40861526,-4.0299134,0.0,17.10284
2013-02-10,2.6486666,9.4695,-0.8305,7.5,0.41325,0.3847917,0.32770833,0.34568378,-0.34300005,0.8106165,85.49886,0.5421524,1.2984394,0.0,34.569374,6.13575,10.7545,1.0545,13.000001,0.4165416,0.40550002,0.3799167,0.38785294,2.5982502,0.5408658,88.069725,0.4395041,4.9747868,0.0,34.838253,4.1095004,9.072,-1.428,7.6999993,0.39533338,0.38549998,0.3935,0.39194837,0.75741667,1.0421393,72.613945,0.34934342,1.8763456,0.0,31.259945
2013-02-11,-0.9388333,2.0695,-4.6305003,0.0,0.3959167,0.39395836,0.33116663,0.34888545,-0.18050002,1.6860968,57.00372,0.4252672,-3.960387,0.3,37.585102,3.2044995,7.4045,-0.74549997,0.0,0.40025,0.41137496,0.38458338,0.3913063,3.3232496,2.2324271,51.124393,0.5216509,-0.6931229,0.0,36.016193,4.6719995,9.722,0.872,0.2,0.400875,0.401,0.393,0.39523125,2.5115833,1.6128172,64.67721,0.45867154,1.7973694,0.0,36.2082
2013-02-12,-1.1159171,7.2194996,-6.5305004,0.0,0.38433325,0.38645837,0.33400002,0.3485396,-0.5284167,1.5847274,61.636555,0.671599,-4.052183,0.0,18.218275,-0.42258325,4.3045,-4.6454997,0.0,0.38720837,0.4000833,0.386,0.3890421,1.2003332,1.3029745,67.45022,0.40632582,-2.9554017,0.0,12.7279215,0.16783327,5.072,-3.9780002,0.0,0.38433334,0.39587495,0.393,0.39299712,0.7449167,1.5335108,65.38839,0.40956214,-2.5207975,0.0,19.134262
2013-02-13,1.346583,9.169499,-4.6805,0.0,0.3785833,0.3806667,0.33595833,0.34833083,-0.25341663,1.8016933,60.707058,0.6800077,-1.8576363,0.0,19.05281,1.8190833,8.9045,-3.9455001,0.0,0.3796667,0.392375,0.386,0.38689542,1.3211668,1.6748459,71.246796,0.6111334,-0.71312,0.0,19.9954,-0.082166605,5.522,-3.778,0.0,0.37754163,0.38983333,0.39254177,0.39092293,0.55116665,1.3248912,72.308846,0.40681064,-2.3359234,0.0,15.188415
2013-02-14,2.040333,5.1194997,-3.7805,0.1,0.3729168,0.37612498,0.33741656,0.34803048,0.7465833,1.5396603,66.76468,0.39473733,-0.6881669,0.0,28.162954,3.7815828,7.7045,-0.34550002,0.0,0.37354162,0.38625002,0.38529179,0.3846704,2.6545002,1.7099496,65.716576,0.575869,0.78570396,0.0,25.045238,3.199083,9.072,-0.47800002,0.2,0.37304175,0.38433334,0.3915416,0.38873288,1.9574165,1.5581354,74.57458,0.5396486,0.90284365,0.0,30.574575
2013-02-15,-5.2659163,-0.28050002,-8.6805,0.0,0.36837503,0.37225005,0.3384999,0.34767878,-0.63466674,1.5511084,46.58652,0.4482845,-8.146119,0.0,22.9724,-0.50175005,2.1045,-3.8455,0.0,0.3681667,0.38087502,0.38429156,0.38244542,1.4857501,1.6377884,56.83496,0.47149578,-3.4939811,0.0,21.142147,-0.84675,1.8720001,-4.8780003,0.7,0.3690416,0.37937498,0.39054167,0.3866917,0.63658327,1.0083932,71.65766,0.27961156,-2.9889095,0.9000001,18.58451
2013-02-16,-5.8867493,-0.0305,-9.830501,0.0,0.36437497,0.36870828,0.3394167,0.34731498,-1.2221667,1.3384444,54.663517,0.37716618,-8.507134,0.0,13.53236,-4.4871664,0.004499998,-7.9954996,0.0,0.36433327,0.37645832,0.38312498,0.38040957,-0.2996666,1.5942342,43.499615,0.42360383,-7.585983,0.0,24.967497,-5.5175834,-3.378,-7.278,0.0,0.36575004,0.37562492,0.38954163,0.3849537,-0.6967501,1.2193993,52.496403,0.318614,-8.123052,0.0,25.189713
2013-02-17,-1.0992502,6.3195,-6.8805003,0.0,0.361625,0.36579165,0.34000003,0.34693012,-1.0659164,2.0053446,52.450512,0.61053604,-4.4804935,0.0,27.722336,-3.2205,3.8044999,-9.0455,0.0,0.362375,0.3731667,0.38224998,0.37895122,-0.583,1.7767602,48.015995,0.50478816,-6.4247146,0.0,23.584808,-6.273834,-0.778,-10.328,0.0,0.36366662,0.37275007,0.38875,0.38363418,-1.2238332,1.4478275,46.34032,0.39172602,-9.041076,0.0,14.021525
2013-02-18,-0.34300002,4.6194997,-8.6305,1.1,0.3609166,0.36324993,0.34091672,0.34700665,-0.3909167,1.0699803,69.48507,0.27059305,-2.5321233,0.4,34.47928,5.7045,13.1045,-0.44550002,8.7,0.3700417,0.37220833,0.38137496,0.37865666,2.0461667,1.6360265,73.39642,0.54973066,3.324418,0.5,33.927967,3.4824169,11.672,-4.328,2.9,0.3667084,0.37024996,0.38779166,0.38263214,-0.23633337,2.2130783,58.09938,0.56031346,0.2534907,0.0,38.221085
2013-02-19,-10.838833,-6.0805,-14.9805,0.0,0.35995844,0.361375,0.34100005,0.34660578,-1.6534166,1.3377554,40.526875,0.28445542,-12.793452,0.0,34.411556,-5.237167,-1.8955001,-7.6454997,0.0,0.38429165,0.38995838,0.38099995,0.38311163,-0.024666674,1.6567256,46.026012,0.29941642,-8.012861,0.0,31.259941,-2.7842503,6.822,-7.278,5.5999994,0.4029583,0.38770822,0.38700005,0.38826588,0.33033323,1.3411394,59.24336,0.26710808,-5.107303,0.1,40.991024
2013-02-20,-10.132583,-2.8805,-16.130499,0.0,0.35729167,0.35950014,0.34175,0.34656546,-2.8825834,1.2817631,42.345966,0.3444907,-12.361507,0.0,18.1041,-7.5246663,-3.1955001,-12.5455,0.0,0.37662497,0.38616678,0.38099995,0.3817788,-0.9850835,1.3748355,41.981007,0.3042663,-10.082593,0.0,19.862083,-8.292583,-4.3780003,-12.378,0.0,0.38337502,0.38945833,0.38700005,0.38726246,-1.2509166,1.3233142,49.14146,0.25347185,-10.654453,0.0,24.675106
2013-02-21,-4.809666,-1.4305,-7.8305,5.5,0.354875,0.35762498,0.342,0.34618255,-1.3909165,1.2260283,51.019978,0.31110075,-7.5239577,5.6,29.627363,-4.1288333,-0.045500003,-7.8954997,12.4,0.37308338,0.38274994,0.38037506,0.38036332,-1.21425,0.988654,61.43159,0.3318673,-6.50794,12.4,29.620802,-4.367583,1.072,-9.278,4.3999996,0.3779166,0.3865001,0.38700005,0.38625917,-1.50925,1.434326,53.620956,0.38507044,-7.1597075,4.1,26.019806
